Customer ID,Account Type,Account Tier,Amount(₦),Transaction Type,Sender's Location,Timestamp,Remark
Customer 293,Individual,Tier 1,12185.84,Withdrawal,Abuja,15:19:42,Normal
Customer 294,Corporate,Tier 2,15930.2,Transfer to a Third-Party,Abuja,13:33:07,Normal
Customer 295,Individual,Tier 1,40115.17,Transfer to a Third-Party,Abuja,2:36:22,Normal
Customer 296,Corporate,Tier 2,32041.26,Transfer to a Third-Party,Abuja,11:42:59,Normal
Customer 297,Corporate,Tier 3,4656.52,Payment for Goods/Services,Lagos,13:40:00,Normal
Customer 298,Individual,Tier 2,47996.85,Payment for Goods/Services,Enugu,20:22:10,Normal
Customer 299,Corporate,Tier 2,36092.98,Transfer to a Third-Party,Lagos,22:42:37,Normal
Customer 300,Individual,Tier 2,35091.16,Payment for Goods/Services,Lagos,6:52:24,Normal
Customer 301,Corporate,Tier 2,12137.25,Payment for Goods/Services,Abuja,5:00:39,Normal
Customer 302,Individual,Tier 1,14741.56,Transfer to a Third-Party,Ibadan,7:37:08,Normal
Customer 303,Individual,Tier 2,18416.62,Payment for Goods/Services,Abuja,8:40:17,Normal
Customer 304,Corporate,Tier 1,26260.63,Withdrawal,Ibadan,3:06:34,Normal
Customer 305,Individual,Tier 2,10699.97,Transfer to a Third-Party,Port Harcourt,18:38:01,Normal
Customer 306,Corporate,Tier 2,6445.14,Withdrawal,Lagos,9:10:25,Normal
Customer 307,Corporate,Tier 1,14708.88,Withdrawal,Abuja,1:38:39,Normal
Customer 308,Corporate,Tier 2,7833.67,Transfer to a Third-Party,Port Harcourt,8:26:55,Normal
Customer 309,Corporate,Tier 2,19836.73,Withdrawal,Abuja,8:23:05,Normal
Customer 310,Corporate,Tier 1,31000.22,Transfer to a Third-Party,Lagos,18:04:24,Normal
Customer 311,Corporate,Tier 1,17699.96,Withdrawal,Lagos,19:13:21,Normal
Customer 312,Individual,Tier 2,18345.46,Payment for Goods/Services,Lagos,15:58:03,Normal
Customer 313,Corporate,Tier 2,16253.44,Payment for Goods/Services,Lagos,16:35:07,Normal
Customer 314,Corporate,Tier 2,2995.35,Transfer to a Third-Party,Enugu,8:38:24,Normal
Customer 315,Individual,Tier 2,12795.69,Payment for Goods/Services,Ibadan,21:09:59,Normal
Customer 316,Corporate,Tier 2,36704.48,Transfer to a Third-Party,Lagos,15:54:13,Normal
Customer 317,Individual,Tier 2,26402.79,Transfer to a Third-Party,Enugu,20:12:49,Normal
Customer 318,Corporate,Tier 1,12218.46,Withdrawal,Lagos,17:07:05,Normal
Customer 319,Corporate,Tier 3,8533.18,Withdrawal,Lagos,10:33:29,Normal
Customer 320,Individual,Tier 2,9359.09,Withdrawal,Port Harcourt,3:30:31,Normal
Customer 321,Corporate,Tier 2,9796.71,Withdrawal,Lagos,17:04:04,Normal
Customer 322,Individual,Tier 2,20968.29,Transfer to a Third-Party,Lagos,4:55:40,Normal
Customer 323,Individual,Tier 1,27324.35,Payment for Goods/Services,Ibadan,20:27:10,Normal
Customer 324,Individual,Tier 2,30991.89,Payment for Goods/Services,Abuja,2:05:53,Normal
Customer 325,Corporate,Tier 1,25809.85,Payment for Goods/Services,Lagos,16:47:04,Normal
Customer 326,Corporate,Tier 1,1637.37,Transfer to a Third-Party,Port Harcourt,13:25:43,Normal
Customer 327,Individual,Tier 2,6507.27,Payment for Goods/Services,Lagos,15:21:20,Normal
Customer 328,Corporate,Tier 1,27688.12,Payment for Goods/Services,Enugu,0:30:43,Normal
Customer 329,Individual,Tier 1,6787.43,Withdrawal,Enugu,8:06:24,Normal
Customer 330,Corporate,Tier 2,5326.69,Transfer to a Third-Party,Ibadan,19:58:00,Normal
Customer 331,Individual,Tier 3,27308.11,Transfer to a Third-Party,Ibadan,6:17:30,Normal
Customer 332,Individual,Tier 2,18142.9,Transfer to a Third-Party,Port Harcourt,16:48:48,Normal
Customer 333,Individual,Tier 2,16868.6,Withdrawal,Ibadan,2:55:41,Normal
Customer 334,Individual,Tier 3,9370.72,Withdrawal,Port Harcourt,2:29:08,Normal
Customer 335,Corporate,Tier 2,16943.32,Withdrawal,Abuja,4:33:07,Normal
Customer 336,Corporate,Tier 3,5301.48,Transfer to a Third-Party,Lagos,12:13:51,Normal
Customer 337,Corporate,Tier 1,38521.78,Withdrawal,Ibadan,3:05:39,Normal
Customer 338,Corporate,Tier 2,27414.28,Payment for Goods/Services,Enugu,5:57:13,Normal
Customer 339,Corporate,Tier 1,53735.66,Withdrawal,Lagos,7:23:43,Normal
Customer 340,Corporate,Tier 2,20678.91,Transfer to a Third-Party,Port Harcourt,11:54:12,Normal
Customer 341,Corporate,Tier 2,27825.29,Withdrawal,Enugu,6:17:02,Normal
Customer 342,Individual,Tier 2,21570.14,Payment for Goods/Services,Ibadan,5:45:52,Normal
Customer 343,Corporate,Tier 2,33818.9,Transfer to a Third-Party,Lagos,20:58:52,Normal
Customer 344,Individual,Tier 2,13282.04,Withdrawal,Enugu,23:41:31,Normal
Customer 345,Corporate,Tier 2,29610.01,Withdrawal,Abuja,3:18:28,Normal
Customer 346,Corporate,Tier 1,38099.91,Transfer to a Third-Party,Ibadan,7:17:08,Normal
Customer 347,Individual,Tier 2,11982.61,Transfer to a Third-Party,Enugu,19:50:42,Normal
Customer 348,Corporate,Tier 1,29870.83,Payment for Goods/Services,Ibadan,21:51:42,Normal
Customer 349,Individual,Tier 2,15647.63,Withdrawal,Abuja,7:06:32,Normal
Customer 350,Individual,Tier 1,9280.23,Withdrawal,Abuja,13:36:08,Normal
Customer 351,Corporate,Tier 1,29902.44,Withdrawal,Lagos,17:43:38,Normal
Customer 352,Corporate,Tier 1,41439.99,Withdrawal,Enugu,13:10:23,Normal
Customer 353,Individual,Tier 2,4258.46,Withdrawal,Lagos,0:17:46,Normal
Customer 354,Individual,Tier 2,5843.82,Payment for Goods/Services,Port Harcourt,21:08:25,Normal
Customer 355,Corporate,Tier 1,4772.4,Withdrawal,Lagos,1:02:30,Normal
Customer 356,Individual,Tier 2,22013.67,Withdrawal,Enugu,5:18:11,Normal
Customer 357,Individual,Tier 3,55541.73,Transfer to a Third-Party,Ibadan,18:28:34,Normal
Customer 358,Corporate,Tier 2,3571.35,Transfer to a Third-Party,Ibadan,13:41:10,Normal
Customer 359,Corporate,Tier 2,8684.98,Payment for Goods/Services,Port Harcourt,1:14:43,Normal
Customer 360,Corporate,Tier 2,42047.21,Transfer to a Third-Party,Lagos,22:13:25,Normal
Customer 361,Individual,Tier 1,19365.44,Withdrawal,Enugu,10:38:01,Normal
Customer 362,Individual,Tier 1,10126.16,Transfer to a Third-Party,Port Harcourt,22:00:20,Normal
Customer 363,Individual,Tier 2,22991.41,Withdrawal,Lagos,16:27:15,Normal
Customer 364,Individual,Tier 1,10630.51,Transfer to a Third-Party,Ibadan,7:14:36,Normal
Customer 365,Corporate,Tier 3,4076.28,Payment for Goods/Services,Abuja,14:51:15,Normal
Customer 366,Individual,Tier 1,50396.27,Withdrawal,Lagos,2:37:57,Normal
Customer 367,Corporate,Tier 1,3925.61,Withdrawal,Lagos,18:06:05,Normal
Customer 368,Individual,Tier 1,10840.75,Transfer to a Third-Party,Lagos,2:06:29,Normal
Customer 369,Individual,Tier 2,10276.86,Transfer to a Third-Party,Enugu,3:23:56,Normal
Customer 370,Individual,Tier 2,15743.66,Withdrawal,Ibadan,21:01:16,Normal
Customer 371,Corporate,Tier 1,6127.75,Payment for Goods/Services,Abuja,17:06:20,Normal
Customer 372,Corporate,Tier 2,2424.06,Transfer to a Third-Party,Port Harcourt,3:16:09,Normal
Customer 373,Corporate,Tier 3,13026.21,Payment for Goods/Services,Ibadan,16:29:42,Normal
Customer 374,Corporate,Tier 2,11489.51,Withdrawal,Lagos,22:24:58,Normal
Customer 375,Corporate,Tier 1,26377.98,Payment for Goods/Services,Ibadan,7:29:58,Normal
Customer_Special 02,Individual,Tier 3,719988.87,Payment for Goods/Services,Abuja,20:19:22,Normal
Customer 377,Individual,Tier 2,5655.15,Transfer to a Third-Party,Lagos,8:57:32,Normal
Customer 378,Corporate,Tier 2,19486.4,Payment for Goods/Services,Lagos,23:04:44,Normal
Customer 379,Individual,Tier 3,2141.05,Payment for Goods/Services,Ibadan,0:19:04,Normal
Customer 380,Corporate,Tier 2,5146.89,Transfer to a Third-Party,Enugu,8:57:03,Normal
Customer 381,Individual,Tier 1,16010.32,Payment for Goods/Services,Enugu,13:21:44,Normal
Customer 382,Corporate,Tier 2,2236.98,Withdrawal,Port Harcourt,10:52:43,Normal
Customer 383,Corporate,Tier 2,34859.99,Transfer to a Third-Party,Port Harcourt,11:42:44,Normal
Customer 384,Corporate,Tier 1,28238.34,Transfer to a Third-Party,Abuja,9:29:33,Normal
Customer 385,Individual,Tier 3,6885111.88,Withdrawal,Port Harcourt,18:05:01,Suspicious
Customer 386,Corporate,Tier 2,14788.71,Payment for Goods/Services,Abuja,10:12:37,Normal
Customer 387,Corporate,Tier 2,12180.47,Withdrawal,Port Harcourt,18:46:00,Normal
Customer 388,Corporate,Tier 1,11345.09,Payment for Goods/Services,Lagos,3:49:56,Normal
Customer 389,Corporate,Tier 1,28830.35,Payment for Goods/Services,Ibadan,19:38:52,Normal
Customer 390,Corporate,Tier 2,25281.81,Withdrawal,Lagos,20:32:03,Normal
Customer 391,Individual,Tier 2,36951.27,Transfer to a Third-Party,Enugu,15:27:19,Normal
Customer 392,Corporate,Tier 1,4756.4,Transfer to a Third-Party,Lagos,2:57:02,Normal
Customer 393,Individual,Tier 1,81582.96,Withdrawal,Abuja,15:28:07,Normal
Customer 394,Corporate,Tier 2,30463.2,Payment for Goods/Services,Port Harcourt,5:01:19,Normal
Customer 395,Corporate,Tier 2,8818.25,Transfer to a Third-Party,Abuja,15:00:57,Normal
Customer 396,Corporate,Tier 1,20619.74,Withdrawal,Abuja,17:54:01,Normal
Customer 397,Individual,Tier 2,35425.81,Withdrawal,Port Harcourt,19:05:42,Normal
Customer 398,Individual,Tier 1,24353.77,Withdrawal,Lagos,0:25:30,Normal
Customer 399,Corporate,Tier 2,15496.18,Transfer to a Third-Party,Abuja,18:41:34,Normal
Customer 400,Individual,Tier 2,8547.98,Transfer to a Third-Party,Lagos,0:34:34,Normal
Customer 401,Corporate,Tier 1,25992.07,Withdrawal,Enugu,20:18:07,Normal
Customer 402,Individual,Tier 2,13141.51,Payment for Goods/Services,Abuja,3:05:10,Normal
Customer 403,Corporate,Tier 1,10708.43,Withdrawal,Enugu,2:09:51,Normal
Customer 404,Individual,Tier 1,39069.54,Payment for Goods/Services,Port Harcourt,23:29:18,Normal
Customer 405,Individual,Tier 2,10967.14,Payment for Goods/Services,Enugu,17:27:03,Normal
Customer 406,Individual,Tier 2,31706.83,Withdrawal,Lagos,14:35:32,Normal
Customer 407,Corporate,Tier 2,10138.28,Withdrawal,Lagos,19:05:34,Normal
Customer 408,Corporate,Tier 1,25845.11,Withdrawal,Abuja,19:54:23,Normal
Customer 409,Corporate,Tier 2,8399.49,Transfer to a Third-Party,Enugu,12:43:52,Normal
Customer 410,Individual,Tier 1,33608.01,Transfer to a Third-Party,Enugu,16:11:17,Normal
Customer 411,Corporate,Tier 1,11979.83,Payment for Goods/Services,Ibadan,4:05:44,Normal
Customer 412,Corporate,Tier 2,37835.68,Payment for Goods/Services,Lagos,4:13:05,Normal
Customer 413,Corporate,Tier 2,6419.15,Payment for Goods/Services,Port Harcourt,12:32:07,Normal
Customer 414,Individual,Tier 3,11438.64,Transfer to a Third-Party,Abuja,19:19:03,Normal
Customer 415,Individual,Tier 2,15199.29,Payment for Goods/Services,Ibadan,22:05:44,Normal
Customer 416,Individual,Tier 1,12848.38,Payment for Goods/Services,Lagos,22:19:58,Normal
Customer 417,Corporate,Tier 3,7998.16,Transfer to a Third-Party,Abuja,21:01:32,Normal
Customer 418,Corporate,Tier 1,15870.89,Payment for Goods/Services,Port Harcourt,13:01:45,Normal
Customer 419,Corporate,Tier 1,4630.05,Transfer to a Third-Party,Enugu,5:12:11,Normal
Customer 420,Individual,Tier 2,11653.03,Payment for Goods/Services,Port Harcourt,4:18:28,Normal
Customer 421,Corporate,Tier 3,37148.31,Withdrawal,Abuja,14:55:51,Normal
Customer 422,Individual,Tier 2,37385.96,Withdrawal,Lagos,15:30:33,Normal
Customer 423,Corporate,Tier 2,9564.28,Transfer to a Third-Party,Enugu,17:37:31,Normal
Customer 424,Corporate,Tier 2,39291.95,Withdrawal,Abuja,5:27:18,Normal
Customer 425,Individual,Tier 2,7663.1,Withdrawal,Lagos,16:25:11,Normal
Customer 426,Corporate,Tier 2,10066335.08,Withdrawal,Abuja,11:07:52,Suspicious
Customer 427,Corporate,Tier 1,11134.7,Payment for Goods/Services,Port Harcourt,5:46:04,Normal
Customer 428,Corporate,Tier 1,11014.54,Withdrawal,Lagos,23:26:52,Normal
Customer 429,Corporate,Tier 1,32593.86,Withdrawal,Abuja,14:57:37,Normal
Customer 430,Individual,Tier 2,67218.5,Payment for Goods/Services,Enugu,16:33:13,Normal
Customer 431,Individual,Tier 2,2162.54,Transfer to a Third-Party,Abuja,7:33:16,Normal
Customer 432,Corporate,Tier 2,14950.93,Payment for Goods/Services,Port Harcourt,22:52:23,Normal
Customer 433,Corporate,Tier 1,22657.91,Transfer to a Third-Party,Port Harcourt,14:09:29,Normal
Customer 434,Individual,Tier 1,27880.36,Withdrawal,Lagos,16:25:31,Normal
Customer 435,Individual,Tier 2,32650.13,Payment for Goods/Services,Ibadan,11:23:02,Normal
Customer_Special 01,Individual,Tier 3,786522.46,Payment for Goods/Services,Enugu,1:52:48,Normal
Customer 437,Individual,Tier 2,24558.26,Payment for Goods/Services,Abuja,16:20:52,Normal
Customer 438,Individual,Tier 1,13903.3,Payment for Goods/Services,Lagos,14:45:00,Normal
Customer 439,Corporate,Tier 2,46363.57,Payment for Goods/Services,Lagos,2:39:10,Normal
Customer 440,Corporate,Tier 2,8256.32,Withdrawal,Ibadan,0:15:44,Normal
Customer 441,Individual,Tier 2,24698.14,Payment for Goods/Services,Abuja,0:01:53,Normal
Customer 442,Corporate,Tier 2,4342.92,Transfer to a Third-Party,Port Harcourt,19:59:46,Normal
Customer 443,Corporate,Tier 2,19826.09,Transfer to a Third-Party,Enugu,22:03:46,Normal
Customer 444,Corporate,Tier 2,7745.92,Withdrawal,Abuja,16:21:01,Normal
Customer 445,Corporate,Tier 3,6332.78,Withdrawal,Lagos,4:20:38,Normal
Customer 446,Individual,Tier 2,2227.68,Withdrawal,Abuja,14:32:28,Normal
Customer 447,Individual,Tier 1,24534.45,Transfer to a Third-Party,Lagos,20:15:39,Normal
Customer 448,Individual,Tier 2,28538.85,Transfer to a Third-Party,Lagos,15:04:41,Normal
Customer 449,Corporate,Tier 2,36046.39,Transfer to a Third-Party,Enugu,7:32:26,Normal
Customer 450,Individual,Tier 2,22175.68,Withdrawal,Lagos,6:51:53,Normal
Customer 451,Corporate,Tier 1,27108.09,Payment for Goods/Services,Lagos,17:31:16,Normal
Customer 452,Individual,Tier 1,5799.94,Payment for Goods/Services,Port Harcourt,5:48:46,Normal
Customer 453,Individual,Tier 3,13253.25,Withdrawal,Abuja,15:26:40,Normal
Customer 454,Corporate,Tier 3,11049.58,Payment for Goods/Services,Lagos,11:06:26,Normal
Customer 455,Individual,Tier 2,21551.93,Transfer to a Third-Party,Lagos,2:49:09,Normal
Customer 456,Corporate,Tier 1,55204.36,Transfer to a Third-Party,Port Harcourt,14:55:05,Normal
Customer 457,Corporate,Tier 1,25889.91,Withdrawal,Abuja,6:50:30,Normal
Customer 458,Individual,Tier 1,13084.52,Withdrawal,Abuja,23:37:11,Normal
Customer 459,Corporate,Tier 2,21189.75,Payment for Goods/Services,Enugu,0:56:50,Normal
Customer 460,Individual,Tier 1,4299.69,Withdrawal,Lagos,0:54:24,Normal
Customer 461,Corporate,Tier 2,9169.01,Withdrawal,Port Harcourt,12:34:21,Normal
Customer 462,Corporate,Tier 1,39546.37,Transfer to a Third-Party,Lagos,13:16:07,Normal
Customer 463,Individual,Tier 2,22594.12,Payment for Goods/Services,Enugu,1:34:46,Normal
Customer 464,Corporate,Tier 2,7109.07,Transfer to a Third-Party,Enugu,12:00:24,Normal
Customer 465,Individual,Tier 2,7610.55,Payment for Goods/Services,Ibadan,18:19:01,Normal
Customer 466,Individual,Tier 2,15980.4,Withdrawal,Abuja,8:31:42,Normal
Customer 467,Corporate,Tier 2,7391.78,Transfer to a Third-Party,Abuja,0:22:40,Normal
Customer 468,Individual,Tier 2,23866.81,Payment for Goods/Services,Ibadan,2:09:35,Normal
Customer 469,Corporate,Tier 2,18281919.24,Withdrawal,Port Harcourt,6:49:20,Suspicious
Customer 470,Corporate,Tier 1,13260.8,Payment for Goods/Services,Lagos,9:27:12,Normal
Customer 471,Corporate,Tier 1,44908.41,Transfer to a Third-Party,Lagos,7:36:06,Normal
Customer 472,Corporate,Tier 2,18984.99,Withdrawal,Abuja,6:45:56,Normal
Customer 473,Individual,Tier 2,25886.46,Transfer to a Third-Party,Enugu,21:33:29,Normal
Customer 474,Individual,Tier 3,16089.24,Transfer to a Third-Party,Lagos,15:20:33,Normal
Customer 475,Corporate,Tier 2,31395.49,Withdrawal,Abuja,16:42:03,Normal
Customer 476,Corporate,Tier 1,18671.55,Withdrawal,Enugu,13:59:42,Normal
Customer 477,Corporate,Tier 2,26876.6,Withdrawal,Ibadan,5:56:20,Normal
Customer 478,Individual,Tier 2,68063.51,Transfer to a Third-Party,Ibadan,20:25:45,Normal
Customer 479,Corporate,Tier 2,14055.22,Payment for Goods/Services,Enugu,14:57:29,Normal
Customer 480,Individual,Tier 2,7885.35,Payment for Goods/Services,Lagos,20:39:05,Normal
Customer 481,Individual,Tier 2,27664.8,Withdrawal,Lagos,8:09:07,Normal
Customer 482,Individual,Tier 1,5516.43,Payment for Goods/Services,Port Harcourt,4:50:42,Normal
Customer 483,Individual,Tier 2,42506.16,Withdrawal,Lagos,8:27:52,Normal
Customer 484,Corporate,Tier 2,7869.2,Payment for Goods/Services,Enugu,0:29:15,Normal
Customer 485,Individual,Tier 2,31944.09,Payment for Goods/Services,Abuja,8:16:51,Normal
Customer 486,Individual,Tier 2,24952.92,Payment for Goods/Services,Abuja,5:27:23,Normal
Customer 487,Individual,Tier 2,32662.76,Payment for Goods/Services,Enugu,15:15:29,Normal
Customer 488,Corporate,Tier 2,12379.31,Payment for Goods/Services,Enugu,10:12:20,Normal
Customer 489,Individual,Tier 2,27827.28,Payment for Goods/Services,Port Harcourt,1:47:20,Normal
Customer 490,Individual,Tier 2,17398.32,Withdrawal,Enugu,12:24:09,Normal
Customer 491,Corporate,Tier 1,30898.51,Payment for Goods/Services,Enugu,23:05:17,Normal
Customer 492,Corporate,Tier 2,17959.65,Transfer to a Third-Party,Lagos,10:03:39,Normal
Customer 493,Individual,Tier 2,23390.0,Withdrawal,Ibadan,6:43:58,Normal
Customer 494,Corporate,Tier 1,2342.4,Transfer to a Third-Party,Abuja,11:11:16,Normal
Customer 495,Corporate,Tier 2,7272.19,Transfer to a Third-Party,Lagos,4:19:19,Normal
Customer 496,Individual,Tier 1,15891.45,Payment for Goods/Services,Abuja,9:07:11,Normal
Customer 497,Corporate,Tier 1,30980.3,Transfer to a Third-Party,Enugu,8:54:44,Normal
Customer 498,Corporate,Tier 2,23110.42,Withdrawal,Enugu,22:37:40,Normal
Customer 499,Individual,Tier 1,37015.92,Withdrawal,Lagos,12:06:44,Normal
Customer 500,Individual,Tier 2,1299.1,Transfer to a Third-Party,Lagos,20:53:15,Normal
Customer 501,Corporate,Tier 2,25230.7,Withdrawal,Abuja,8:34:58,Normal
Customer 502,Corporate,Tier 1,51573.07,Payment for Goods/Services,Port Harcourt,1:58:41,Normal
Customer 503,Individual,Tier 3,23480.57,Withdrawal,Abuja,3:51:27,Normal
Customer 504,Corporate,Tier 1,4681.37,Withdrawal,Abuja,16:16:52,Normal
Customer 505,Individual,Tier 2,4342.32,Transfer to a Third-Party,Abuja,22:53:06,Normal
Customer 506,Individual,Tier 2,16547.04,Transfer to a Third-Party,Lagos,11:00:51,Normal
Customer 507,Corporate,Tier 2,3818.59,Withdrawal,Lagos,5:52:08,Normal
Customer 508,Individual,Tier 3,5291.38,Payment for Goods/Services,Ibadan,0:23:35,Normal
Customer 509,Individual,Tier 2,3202.71,Transfer to a Third-Party,Enugu,9:48:07,Normal
Customer 510,Corporate,Tier 3,20971.92,Payment for Goods/Services,Ibadan,16:40:47,Normal
Customer 511,Corporate,Tier 1,19268.72,Transfer to a Third-Party,Lagos,20:31:16,Normal
Customer 512,Individual,Tier 2,23523.05,Transfer to a Third-Party,Enugu,23:28:56,Normal
Customer 513,Individual,Tier 2,21872.21,Payment for Goods/Services,Lagos,4:19:33,Normal
Customer 514,Corporate,Tier 3,22377.44,Withdrawal,Enugu,3:37:58,Normal
Customer 515,Corporate,Tier 3,11685.51,Withdrawal,Abuja,16:49:54,Normal
Customer 516,Individual,Tier 2,27552.62,Payment for Goods/Services,Port Harcourt,23:25:06,Normal
Customer 517,Corporate,Tier 2,23699.86,Transfer to a Third-Party,Enugu,6:14:34,Normal
Customer 518,Corporate,Tier 1,16139.66,Withdrawal,Lagos,20:13:58,Normal
Customer 519,Corporate,Tier 1,23556.87,Payment for Goods/Services,Ibadan,8:01:34,Normal
Customer 520,Corporate,Tier 1,4692.22,Payment for Goods/Services,Enugu,13:21:07,Normal
Customer 521,Corporate,Tier 1,12385.17,Payment for Goods/Services,Enugu,3:35:14,Normal
Customer 522,Individual,Tier 1,8383.22,Payment for Goods/Services,Ibadan,1:10:58,Normal
Customer 523,Corporate,Tier 1,27722.04,Withdrawal,Lagos,11:33:37,Normal
Customer 524,Corporate,Tier 1,39061.7,Transfer to a Third-Party,Abuja,1:46:50,Normal
Customer 525,Corporate,Tier 3,18482.8,Transfer to a Third-Party,Lagos,22:41:29,Normal
Customer 526,Individual,Tier 1,852.49,Transfer to a Third-Party,Port Harcourt,15:30:13,Normal
Customer 527,Individual,Tier 1,41692.08,Payment for Goods/Services,Lagos,8:52:56,Normal
Customer 528,Corporate,Tier 2,7123.92,Payment for Goods/Services,Port Harcourt,1:14:40,Normal
Customer 529,Corporate,Tier 2,7906.6,Payment for Goods/Services,Enugu,13:10:43,Normal
Customer 530,Individual,Tier 1,20957.68,Transfer to a Third-Party,Lagos,12:59:54,Normal
Customer 531,Individual,Tier 1,26344.04,Withdrawal,Abuja,22:31:07,Normal
Customer 532,Individual,Tier 1,12318.51,Transfer to a Third-Party,Abuja,23:30:47,Normal
Customer 533,Individual,Tier 1,20535.49,Transfer to a Third-Party,Port Harcourt,12:51:44,Normal
Customer 534,Individual,Tier 1,19142.5,Payment for Goods/Services,Ibadan,19:13:38,Normal
Customer 535,Corporate,Tier 2,21807.71,Transfer to a Third-Party,Port Harcourt,10:30:51,Normal
Customer 536,Individual,Tier 2,34830.96,Transfer to a Third-Party,Lagos,2:39:24,Normal
